year,team,conference,rating,secondOrderWins,sos,offense.rating,offense.success,offense.explosiveness,offense.rushing,offense.passing,offense.standardDowns,offense.passingDowns,offense.runRate,offense.pace,defense.rating,defense.success,defense.explosiveness,defense.rushing,defense.passing,defense.standardDowns,defense.passingDowns,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,specialTeams.rating
1999,Georgia Tech,ACC,9.1,,,39,,,,,,,,,29.9,,,,,,,,,,
1999,Texas A&M,SEC,8.5,,,27.1,,,,,,,,,18.6,,,,,,,,,,
1999,BYU,FBS Independents,8.3,,,28.6,,,,,,,,,20.2,,,,,,,,,,
1999,Ole Miss,SEC,8,,,26.9,,,,,,,,,18.9,,,,,,,,,,
1999,Colorado State,Mountain West,7.8,,,29.5,,,,,,,,,21.7,,,,,,,,,,
1999,Oregon,Pac-12,7.7,,,32.8,,,,,,,,,25.2,,,,,,,,,,
1999,Notre Dame,FBS Independents,7.7,,,32.2,,,,,,,,,24.5,,,,,,,,,,
1999,Washington,Pac-12,7,,,29.9,,,,,,,,,22.9,,,,,,,,,,
1999,Louisville,ACC,6.9,,,36.3,,,,,,,,,29.4,,,,,,,,,,
1999,Arkansas,SEC,6.9,,,27,,,,,,,,,20.1,,,,,,,,,,
1999,Colorado,Pac-12,6.7,,,33.3,,,,,,,,,26.6,,,,,,,,,,
1999,Stanford,Pac-12,6.2,,,35.9,,,,,,,,,29.6,,,,,,,,,,
1999,East Carolina,American Athletic,5.7,,,26.1,,,,,,,,,20.4,,,,,,,,,,
1999,Mississippi State,SEC,5.7,,,19.8,,,,,,,,,14.1,,,,,,,,,,
1999,Auburn,SEC,5.6,,,24.3,,,,,,,,,18.7,,,,,,,,,,
1999,USC,Pac-12,5.2,,,28.7,,,,,,,,,23.5,,,,,,,,,,
1999,Oregon State,Pac-12,5.2,,,26.9,,,,,,,,,21.7,,,,,,,,,,
1999,Memphis,American Athletic,4.7,,,21.1,,,,,,,,,16.3,,,,,,,,,,
1999,Cincinnati,American Athletic,4.1,,,27.5,,,,,,,,,23.4,,,,,,,,,,
1999,Syracuse,ACC,3.9,,,25.1,,,,,,,,,21.2,,,,,,,,,,
1999,San Diego State,Mountain West,3.7,,,24,,,,,,,,,20.4,,,,,,,,,,
1999,Air Force,Mountain West,3.4,,,23.2,,,,,,,,,19.8,,,,,,,,,,
1999,Virginia,ACC,3.1,,,31.2,,,,,,,,,28.1,,,,,,,,,,
1999,Georgia,SEC,2.9,,,28.4,,,,,,,,,25.5,,,,,,,,,,
1999,Wyoming,Mountain West,2.7,,,27.1,,,,,,,,,24.4,,,,,,,,,,
1999,Fresno State,Mountain West,2.6,,,28.6,,,,,,,,,26,,,,,,,,,,
1999,Louisiana Tech,Conference USA,2.3,,,32.4,,,,,,,,,30.1,,,,,,,,,,
1999,Wake Forest,ACC,1.4,,,20.4,,,,,,,,,19,,,,,,,,,,
1999,Boise State,Mountain West,1.4,,,27.9,,,,,,,,,26.5,,,,,,,,,,
1999,TCU,Big 12,0.8,,,24.3,,,,,,,,,23.5,,,,,,,,,,
1999,Kentucky,SEC,0.7,,,28.2,,,,,,,,,27.5,,,,,,,,,,
1999,West Virginia,Big 12,0.6,,,26.7,,,,,,,,,26.2,,,,,,,,,,
1999,Pittsburgh,ACC,0.6,,,25.7,,,,,,,,,25.1,,,,,,,,,,
1999,UAB,Conference USA,0,,,23.9,,,,,,,,,23.9,,,,,,,,,,
1999,Maryland,Big Ten,-0.1,,,24.5,,,,,,,,,24.6,,,,,,,,,,
1999,Houston,American Athletic,-0.1,,,21,,,,,,,,,21.1,,,,,,,,,,
1999,Arizona,Pac-12,-0.3,,,29.2,,,,,,,,,29.5,,,,,,,,,,
1999,Arizona State,Pac-12,-1,,,24.3,,,,,,,,,25.3,,,,,,,,,,
1999,Oklahoma State,Big 12,-1,,,24.1,,,,,,,,,25.1,,,,,,,,,,
1999,Boston College,ACC,-1.1,,,24.4,,,,,,,,,25.5,,,,,,,,,,
1999,Hawai'i,Mountain West,-1.1,,,27.1,,,,,,,,,28.2,,,,,,,,,,
1999,UCLA,Pac-12,-1.2,,,24,,,,,,,,,25.2,,,,,,,,,,
1999,Missouri,SEC,-1.4,,,26.4,,,,,,,,,27.8,,,,,,,,,,
1999,Iowa State,Big 12,-1.8,,,23,,,,,,,,,24.8,,,,,,,,,,
1999,Vanderbilt,SEC,-1.8,,,21.5,,,,,,,,,23.4,,,,,,,,,,
1999,LSU,SEC,-2,,,20.8,,,,,,,,,22.9,,,,,,,,,,
1999,Western Michigan,Mid-American,-2,,,28.2,,,,,,,,,30.2,,,,,,,,,,
1999,California,Pac-12,-2.1,,,18.6,,,,,,,,,20.7,,,,,,,,,,
1999,Navy,American Athletic,-2.5,,,25.1,,,,,,,,,27.6,,,,,,,,,,
1999,Toledo,Mid-American,-2.6,,,23.4,,,,,,,,,26.1,,,,,,,,,,
1999,Rice,Conference USA,-2.8,,,21.2,,,,,,,,,24,,,,,,,,,,
1999,Miami (OH),Mid-American,-3,,,25.8,,,,,,,,,28.7,,,,,,,,,,
1999,North Carolina,ACC,-3.2,,,19.7,,,,,,,,,22.9,,,,,,,,,,
1999,NC State,ACC,-3.4,,,20.9,,,,,,,,,24.3,,,,,,,,,,
1999,Indiana,Big Ten,-4.4,,,28.7,,,,,,,,,33.1,,,,,,,,,,
1999,New Mexico,Mountain West,-5.1,,,21.4,,,,,,,,,26.5,,,,,,,,,,
1999,Washington State,Pac-12,-5.2,,,21.3,,,,,,,,,26.6,,,,,,,,,,
1999,Iowa,Big Ten,-5.6,,,20.3,,,,,,,,,25.9,,,,,,,,,,
1999,Ohio,Mid-American,-5.7,,,22.2,,,,,,,,,27.9,,,,,,,,,,
1999,Temple,American Athletic,-6,,,20.5,,,,,,,,,26.6,,,,,,,,,,
1999,Texas Tech,Big 12,-6.1,,,21.2,,,,,,,,,27.4,,,,,,,,,,
1999,Kansas,Big 12,-6.4,,,22.4,,,,,,,,,28.8,,,,,,,,,,
1999,Northwestern,Big Ten,-6.6,,,16.7,,,,,,,,,23.3,,,,,,,,,,
1999,UTEP,Conference USA,-7.4,,,25.3,,,,,,,,,32.7,,,,,,,,,,
1999,Akron,Mid-American,-7.7,,,24.8,,,,,,,,,32.5,,,,,,,,,,
1999,UCF,American Athletic,-7.8,,,24.8,,,,,,,,,32.6,,,,,,,,,,
1999,Duke,ACC,-8,,,22.4,,,,,,,,,30.4,,,,,,,,,,
1999,Tulane,American Athletic,-8.4,,,26.7,,,,,,,,,35.1,,,,,,,,,,
1999,Army,FBS Independents,-8.5,,,20.4,,,,,,,,,28.9,,,,,,,,,,
1999,New Mexico State,FBS Independents,-8.6,,,21,,,,,,,,,29.5,,,,,,,,,,
1999,Utah State,Mountain West,-8.8,,,18.9,,,,,,,,,27.7,,,,,,,,,,
1999,Bowling Green,Mid-American,-9,,,23.2,,,,,,,,,32.2,,,,,,,,,,
1999,South Carolina,SEC,-9.7,,,11.6,,,,,,,,,21.3,,,,,,,,,,
1999,Eastern Michigan,Mid-American,-10.6,,,21,,,,,,,,,31.5,,,,,,,,,,
1999,Northern Illinois,Mid-American,-10.9,,,21.1,,,,,,,,,32,,,,,,,,,,
1999,SMU,American Athletic,-11.5,,,13.8,,,,,,,,,25.3,,,,,,,,,,
1999,Arkansas State,Sun Belt,-11.8,,,19.7,,,,,,,,,31.6,,,,,,,,,,
1999,Nevada,Mountain West,-12.8,,,25.6,,,,,,,,,38.4,,,,,,,,,,
1999,Kent State,Mid-American,-14,,,19.8,,,,,,,,,33.8,,,,,,,,,,
1999,San José State,Mountain West,-14.2,,,27.5,,,,,,,,,41.7,,,,,,,,,,
1999,Rutgers,Big Ten,-15.7,,,18.6,,,,,,,,,34.3,,,,,,,,,,
1999,UNLV,Mountain West,-15.9,,,14,,,,,,,,,29.9,,,,,,,,,,
1999,Central Michigan,Mid-American,-18,,,17.2,,,,,,,,,35.1,,,,,,,,,,
1999,Baylor,Big 12,-18.1,,,16,,,,,,,,,34.1,,,,,,,,,,
1999,Louisiana Monroe,Sun Belt,-18.4,,,14.4,,,,,,,,,32.9,,,,,,,,,,
1999,Tulsa,American Athletic,-19.7,,,17.7,,,,,,,,,37.4,,,,,,,,,,
1999,Ball State,Mid-American,-22,,,12.5,,,,,,,,,34.5,,,,,,,,,,
1999,North Texas,Conference USA,-22,,,7.4,,,,,,,,,29.5,,,,,,,,,,
1999,Louisiana,Sun Belt,-24.5,,,15.1,,,,,,,,,39.6,,,,,,,,,,
1999,Buffalo,Mid-American,-25.5,,,15.1,,,,,,,,,40.6,,,,,,,,,,
1999,Middle Tennessee,Conference USA,-25.6,,,13.1,,,,,,,,,38.7,,,,,,,,,,
1999,nationalAverages,,0.00175438729817407,,,25.3122808013046,,,,,,,,,25.3157894234908,,,,,,,,,,
